Club,Player Name,Position,Status,Resting Heart Rate (bpm),Max Heart Rate (bpm),HRV (ms),VO2 Max (ml/kg/min),Weight (kg),Reaction Time (ms),Match Consistency Variance,Minutes Played,Injury Frequency,Recovery Time (weeks),Training Hours,Heart Rate Zone,Fatigue Score,Injury Risk,Readiness Score,Player ID,League,Team
Crystal Palace,Player_Cry_17,Defender,Optimal,60,157,91.327936531945,45.6075224714196,73.7398727701071,239.80052929545,0.221166291533277,2194,0,0,17.1013543179807,Zone 1 (Rest),53.0845969785096,0.0,53.4081923725191,536,LaLiga,Team_16
Burnley,Player_Bur_11,Defender,At Risk,75,191,66.7125838258412,42.4072715241997,62.0281424841715,444.805837754584,1.42880796068789,596,1,9,6.53851406694922,Zone 1 (Rest),21.2978968657535,2.29252022655403,45.9800829760667,537,LaLiga,Team_17
Burnley,Player_Bur_5,Defender,Recovering,64,205,50.910724980129,37.2596568080774,86.3783866847102,445.074320046972,0.612590466529195,1573,2,3,5.2359835084869,Zone 1 (Rest),83.2000924933324,1.87569600231605,2.42453136335319,538,LaLiga,Team_18
Burnley,Player_Bur_6,Midfielder,Optimal,51,185,69.3229124756334,53.9037493242013,78.8888503481578,286.348460836912,0.152915179060415,2487,0,0,13.9312179820708,Zone 1 (Rest),66.9277111952584,0.0,30.4318651916628,539,LaLiga,Team_19
Crystal Palace,Player_Cry_10,Midfielder,Optimal,55,188,80.0160458284081,48.6545827203941,73.7309881547788,220.888272400516,0.247482868345918,2235,0,0,10.0288125166561,Zone 1 (Rest),57.6661664091128,0.0,37.7683309253667,541,LaLiga,Team_1
Chelsea,Player_Che_13,Defender,Recovering,61,204,51.6243928893152,46.1062993471581,89.6618634586633,420.639480435396,1.30685014896259,951,1,7,6.02492147707911,Zone 1 (Rest),40.2075882887037,2.57207506144802,28.1975999743969,542,LaLiga,Team_2
Arsenal,Player_Ars_21,Midfielder,Optimal,61,178,97.744636806704,48.3945463385224,79.1557784299226,239.759439796279,0.209686080939468,2386,0,0,13.1195199049513,Zone 1 (Rest),50.7180472580702,0.0,53.6073797118855,543,LaLiga,Team_3
Everton,Player_Eve_15,Midfielder,Underperforming,62,202,83.3799918212316,46.6758390183766,78.0644402580909,315.711566184745,1.24056472325951,1375,3,0,5.25994675988854,Zone 1 (Rest),35.4655667203287,0.684034581622233,46.8268634253859,544,LaLiga,Team_4
Burnley,Player_Bur_9,Forward,Recovering,54,205,55.597274075913504,53.4709315626278,64.1208523790602,355.373993898402,0.546063063681977,1655,1,8,6.60427271374922,Zone 1 (Rest),55.8928623736564,2.45111683139656,25.9391918365292,545,LaLiga,Team_5
Wolverhampton Wanderers,Player_Wol_6,Goalkeeper,Recovering,56,191,52.8127293504742,40.2584432954953,89.6020817830335,487.03441734529906,0.875805015846086,737,2,3,5.8535418165624,Zone 1 (Rest),34.9387697216784,1.61738222832556,30.4358130493671,546,LaLiga,Team_6
Bournemouth,Player_Bou_21,Defender,Optimal,57,160,93.8754889771581,36.4865875470304,80.2945124856181,259.42418273086,0.341260048049179,2655,0,0,10.0540492367267,Zone 1 (Rest),77.807338820499,0.0,32.8467110648059,547,LaLiga,Team_7
Sheffield United,Player_She_13,Forward,At Risk,73,194,96.4783833679853,41.2185744344144,80.8205224231723,336.550233197487,0.81904507433224,796,2,10,6.21289133036913,Zone 1 (Rest),20.1728217776697,2.00196956570305,60.5794515591392,548,LaLiga,Team_8
Manchester City,Player_Man_5,Midfielder,Recovering,63,195,36.2382498860457,41.3540065563998,75.782832311389,468.456954919,0.949754133369766,701,2,5,7.98949989405543,Zone 1 (Rest),47.3102230588595,2.41774909433672,15.5292478890184,549,LaLiga,Team_9
Chelsea,Player_Che_19,Defender,At Risk,81,202,86.6014669818502,33.507425572469,87.4323583777488,383.754104978415,0.883138528249498,1133,2,3,5.8314168437804,Zone 1 (Rest),39.2457948287955,0.990080868376617,40.031236497784,550,LaLiga,Team_10
Wolverhampton Wanderers,Player_Wol_2,Goalkeeper,Optimal,63,152,68.7483920129433,33.6567555973763,87.6427737890167,228.570756766089,0.47084951274578,2711,0,0,15.587659446244,Zone 1 (Rest),117.837812271589,0.0,-10.1530688560986,551,LaLiga,Team_11
Fulham,Player_Ful_12,Midfielder,Recovering,60,191,53.4189515227667,51.6754556102822,88.5666535709278,308.484459641378,0.765326137555467,935,3,10,5.64970686133971,Zone 1 (Rest),34.0759718200109,4.30746817945624,37.1824268654649,552,LaLiga,Team_12
Manchester City,Player_Man_7,Midfielder,At Risk,82,198,71.8509402281633,33.3053387812601,75.3909101685298,384.680296141274,0.89488151817557,1147,3,4,8.53428671923809,Zone 1 (Rest),48.2877005660223,1.14155898070774,28.721504264344,553,LaLiga,Team_13
Aston Villa,Player_Ast_22,Midfielder,Optimal,56,184,71.0244935471578,55.7425320520321,89.2450395834334,237.120709389,0.271554751544415,2728,0,0,17.7671055695518,Zone 1 (Rest),69.35357615827,0.0,31.2029616526739,554,LaLiga,Team_14
Arsenal,Player_Ars_13,Midfielder,At Risk,77,202,70.6811308067769,47.5725997271032,83.9356505401732,431.690366931685,1.35058172909424,1315,1,10,9.65045175254869,Zone 1 (Rest),39.3949830251326,1.61265531512728,39.0389839152215,555,LaLiga,Team_15
Fulham,Player_Ful_9,Forward,Optimal,63,155,62.185376800038895,59.461563259446706,66.7837599374902,230.419871963628,0.221577004902011,2514,0,0,18.8273438067342,Zone 1 (Rest),68.4984892543066,0.0,34.2893231001155,557,LaLiga,Team_17
West Ham United,Player_Wes_24,Defender,Underperforming,57,206,63.592486171311,30.0463509580963,61.3248580853349,368.356480947352,1.13290633067843,1410,1,0,5.02832907264784,Zone 1 (Rest),74.0572522957025,0.312730690663616,9.50562370568196,558,LaLiga,Team_18
Bournemouth,Player_Bou_8,Defender,Underperforming,56,199,84.9101361295936,34.4535215824617,69.2164925106381,409.291708345625,0.917193418564577,1423,2,0,5.85468201210424,Zone 1 (Rest),48.8421649762172,0.402315853448148,35.4379360481599,559,LaLiga,Team_19
Arsenal,Player_Ars_17,Midfielder,Recovering,55,193,35.212604259227,55.4170821708198,88.4189366476902,333.275517386454,1.27098429253214,900,2,7,6.72941528476478,Zone 1 (Rest),46.4660658507909,3.7981055816998706,22.882704963345,560,LaLiga,Team_20
Bournemouth,Player_Bou_6,Goalkeeper,Optimal,57,152,93.1395253558096,44.2569199172191,89.4173777859187,232.434580769506,0.193558772588881,2978,0,0,13.4580609841043,Zone 1 (Rest),72.5717694949412,0.0,42.6478130118996,561,LaLiga,Team_1
Crystal Palace,Player_Cry_19,Forward,At Risk,84,198,68.1992483810727,44.5125440054883,80.4933642858272,479.21502235891506,1.34719443903358,1006,1,4,5.73481354794105,Zone 1 (Rest),33.3276498523,1.27841280913768,40.0930012799298,562,LaLiga,Team_2
Manchester United,Player_Mans_4,Midfielder,Optimal,57,188,86.862927823712,50.4061540180759,83.1695517520692,252.016350111199,0.440872600127416,2053,0,0,19.6797376543982,Zone 1 (Rest),47.3384655041017,0.0,47.8354342221735,563,LaLiga,Team_3
Fulham,Player_Ful_14,Forward,Optimal,59,188,94.0188645904335,46.8920816889512,60.9257371292422,205.189529951841,0.156868178681558,2581,0,0,13.3561045426984,Zone 1 (Rest),58.8457459626358,0.0,43.651702296143,564,LaLiga,Team_4
Newcastle United,Player_New_6,Forward,At Risk,83,191,70.981610160005,51.9409383379138,80.2752373526213,388.543393355905,0.945790914577229,958,3,9,5.64197144727063,Zone 1 (Rest),26.1372606967862,2.99643261360197,50.6729255503312,565,LaLiga,Team_5
Aston Villa,Player_Ast_11,Defender,Recovering,61,194,56.4435233902507,35.5580419449774,79.8488466816944,475.963297188388,1.15756031277802,972,2,6,8.66535648014837,Zone 1 (Rest),48.861734497257,1.63564645723134,22.2370262051398,566,LaLiga,Team_6
Nottingham Forest,Player_Not_6,Forward,Optimal,56,181,67.0758780329594,59.746723171590894,73.3231067071986,253.187176650502,0.449447411494886,2610,0,0,18.913182063603,Zone 1 (Rest),65.5987836239751,0.0,33.8253135804283,567,LaLiga,Team_7
Nottingham Forest,Player_Not_25,Midfielder,Optimal,62,152,67.3783620423953,44.0458789831641,71.6012117113193,205.11502056204,0.259117376371639,2588,0,0,19.5241530599664,Zone 1 (Rest),87.8623084569721,0.0,15.5012714267021,568,LaLiga,Team_8
Tottenham Hotspur,Player_Tot_7,Defender,Optimal,52,184,68.8224449968929,38.3679957733531,66.1073484102673,284.045240627693,0.169677334631301,2724,0,0,17.2716906976631,Zone 1 (Rest),103.813269791037,0.0,1.8354190104398,569,LaLiga,Team_9
West Ham United,Player_Wes_1,Midfielder,At Risk,82,209,68.2797031375371,50.3314525689196,60.1651739748126,301.532806529845,0.719068809101858,1054,1,11,7.31425977507925,Zone 1 (Rest),30.8825327636783,2.40280895039748,41.9754176759705,570,LaLiga,Team_10
Tottenham Hotspur,Player_Tot_6,Defender,At Risk,82,197,94.8733111589249,38.6731066791278,61.3098497312208,332.334508829361,0.520861139291538,1161,1,9,9.87396581073392,Zone 1 (Rest),31.9122209650271,1.0674912473095,51.5909628797084,571,LaLiga,Team_11
Brentford,Player_Bre_15,Defender,Recovering,54,195,53.6829658258557,35.935733640397,88.5342402539317,369.045990733995,0.91420092557183,915,2,4,6.20768420850841,Zone 1 (Rest),47.7523264736034,1.80046686525472,21.4699348680253,572,LaLiga,Team_12
Aston Villa,Player_Ast_2,Goalkeeper,Optimal,50,154,80.3431715779031,37.7519046296554,86.5486734167739,299.158840887027,0.488299983068268,2210,0,0,16.6137061107041,Zone 1 (Rest),73.410306816092,0.0,29.0160840204328,573,LaLiga,Team_13
Manchester City,Player_Man_16,Defender,Recovering,60,206,51.8464904583558,37.3556626543851,78.9691749178074,426.705942152179,1.03577468407476,1251,1,10,6.60390032485868,Zone 1 (Rest),64.9333885218243,3.21271951704006,11.780953684911,574,LaLiga,Team_14
Arsenal,Player_Ars_20,Forward,Optimal,56,178,87.7472890312595,44.4153922557752,62.4714313684753,268.049930207471,0.361804485712454,2538,0,0,18.6805432253229,Zone 1 (Rest),65.6008182921431,0.0,37.39430505330991,575,LaLiga,Team_15
Manchester City,Player_Man_9,Forward,Recovering,57,192,44.1664477548585,42.391884918766,81.3973436166899,452.15700972338,1.0612771975695,1266,2,8,5.20216794769216,Zone 1 (Rest),67.8952554042075,4.35234346231814,9.72035274448802,576,LaLiga,Team_16
Tottenham Hotspur,Player_Tot_17,Forward,Optimal,53,165,97.5927916770737,44.6579783668268,79.059547366558,218.83490837656,0.392331789948351,2668,0,0,14.4375021930457,Zone 1 (Rest),61.5478393951274,0.0,48.9108670598625,577,LaLiga,Team_17
Sheffield United,Player_She_19,Defender,At Risk,82,193,99.8779766964668,44.4031492186188,68.6166362761545,475.950480458869,0.549220914540762,1889,1,6,5.00464708434981,Zone 1 (Rest),42.7068491999573,1.40040884974255,52.6291589197556,578,LaLiga,Team_18
Arsenal,Player_Ars_21,Midfielder,Optimal,61,178,97.744636806704,48.3945463385224,79.1557784299226,239.759439796279,0.209686080939468,2386,0,0,13.1195199049513,Zone 1 (Rest),50.7180472580702,0.0,53.6073797118855,579,LaLiga,Team_19
Bournemouth,Player_Bou_10,Defender,Recovering,55,202,39.1380706732257,35.2903160797768,68.3967795673928,355.543817470169,0.535930182185973,1477,2,2,5.04843441370484,Zone 1 (Rest),107.301905814453,2.02443510508365,-16.2740193373518,580,LaLiga,Team_20
Fulham,Player_Ful_8,Goalkeeper,Recovering,64,193,50.8085417242139,45.4224563170377,87.3662671716489,330.31901496002,1.37588308351706,970,1,9,6.45014596824453,Zone 1 (Rest),42.3099710834751,3.0513619534619,27.9383559366718,581,LaLiga,Team_1
Aston Villa,Player_Ast_25,Midfielder,Optimal,56,175,67.6476280585916,46.765262106647,69.2609623011959,294.703598773872,0.48694247111531,2444,0,0,11.1409578488793,Zone 1 (Rest),77.6069266788385,0.0,21.0319791350858,582,LaLiga,Team_2
Brighton & Hove Albion,Player_Bri_10,Defender,Optimal,54,174,63.7212194584011,30.5872831820478,84.6887533866446,220.975294768368,0.251610850487639,2226,0,0,11.8741194409758,Zone 1 (Rest),114.818183415224,0.0,-11.7871728590663,583,LaLiga,Team_3
Luton Town,Player_Lut_9,Goalkeeper,Optimal,53,153,88.6050007926755,49.142696650795905,85.6776261340086,247.510034069172,0.459182086474008,2555,0,0,15.3563450058757,Zone 1 (Rest),59.0304533402084,0.0,51.4491791524595,584,LaLiga,Team_4
Sheffield United,Player_She_13,Forward,At Risk,73,194,96.4783833679853,41.2185744344144,80.8205224231723,336.550233197487,0.81904507433224,796,2,10,6.21289133036913,Zone 1 (Rest),20.1728217776697,2.00196956570305,60.5794515591392,585,LaLiga,Team_5
West Ham United,Player_Wes_4,Forward,Optimal,62,175,98.2024204593996,56.4239656510045,60.0469531557442,263.640137018341,0.12045415257684,2430,0,0,10.5952470034777,Zone 1 (Rest),44.0463537523481,0.0,63.1885899188892,586,LaLiga,Team_6
Liverpool,Player_Liv_24,Forward,Optimal,54,185,99.4484297791841,53.9632342803949,76.0828909903236,230.952761628633,0.42551800788278,2731,0,0,12.7095764251513,Zone 1 (Rest),51.1260496695673,0.0,55.2895212918982,587,LaLiga,Team_7
West Ham United,Player_Wes_19,Midfielder,At Risk,81,200,81.972899176127,41.1548210373835,80.4226767888146,393.356415446238,0.534461259425,1382,3,11,9.90493689081343,Zone 1 (Rest),41.2589871514462,1.72427299958892,40.9343665310321,588,LaLiga,Team_8
Sheffield United,Player_She_23,Midfielder,Optimal,54,168,75.9312219635622,40.1362939580026,75.7022155520242,292.151339190742,0.424831044403472,2360,0,0,13.7023218568458,Zone 1 (Rest),77.8876493006479,0.0,22.7261110838791,589,LaLiga,Team_9
Manchester City,Player_Man_21,Forward,Optimal,54,169,74.6587513833144,44.8834104611313,77.0234981063032,230.806079185239,0.31701609222196,2954,0,0,13.6771580305943,Zone 1 (Rest),88.5625437815003,0.0,18.3311349484884,590,LaLiga,Team_10
Bournemouth,Player_Bou_23,Midfielder,Optimal,58,165,73.6527458380021,49.5705673983905,87.865786495367,233.197150473585,0.286134773575794,2200,0,0,16.2273228229283,Zone 1 (Rest),60.7017864387247,0.0,37.8918344228291,591,LaLiga,Team_11
Liverpool,Player_Liv_16,Defender,Optimal,54,184,84.0976370360448,41.074061046916,66.3818368507269,294.619454288169,0.412518420188481,2038,0,0,10.9120610304869,Zone 1 (Rest),59.3160034110276,0.0,35.7911384086593,592,LaLiga,Team_12
West Ham United,Player_Wes_3,Defender,Recovering,62,200,31.3456070407071,39.011940379662704,87.8828008341934,333.04078786757,0.889872352941544,518,1,6,6.29086627095585,Zone 1 (Rest),42.8743999815446,3.54985735473133,13.7415737194126,593,LaLiga,Team_13
Nottingham Forest,Player_Not_5,Forward,Recovering,53,192,56.9636366921204,41.0622394211674,80.3064530247586,376.80852767822,1.16626786147904,1336,3,10,6.9494987314554,Zone 1 (Rest),57.4142032831535,3.28391694333098,21.1519129323616,594,LaLiga,Team_14
Fulham,Player_Ful_10,Midfielder,Recovering,61,201,36.7288044985514,53.2609438360685,82.2568898087615,469.685075818105,0.922629197013609,805,2,6,8.56310666549256,Zone 1 (Rest),41.5887239423502,2.54361771317603,24.0801116379451,595,LaLiga,Team_15
Everton,Player_Eve_25,Midfielder,At Risk,81,196,64.6804689943179,45.9943582723744,78.0808143929081,439.706125041827,0.916145367640607,723,2,9,5.98209607936009,Zone 1 (Rest),24.5041215453129,2.84292983264329,43.964645776214,597,LaLiga,Team_17
Chelsea,Player_Che_1,Forward,Optimal,55,151,90.4983474296276,57.535312735235,70.2624524614772,282.125730467201,0.144252694782083,2227,0,0,14.5700021928168,Zone 1 (Rest),43.0503988329499,0.0,69.5253386304058,598,LaLiga,Team_18
Chelsea,Player_Che_6,Forward,Underperforming,63,193,64.9865072481307,58.4168376523474,86.0968908618638,403.767611425214,1.09127543574493,1160,3,0,5.27380819411016,Zone 1 (Rest),30.6949369584471,0.875333859255427,48.0354445295498,599,LaLiga,Team_19
Manchester United,Player_Mans_25,Goalkeeper,Optimal,64,178,79.8169450561586,44.8292182227809,89.3287712314347,299.769261592384,0.400961248015529,2996,0,0,17.7857193905075,Zone 1 (Rest),84.2279254357983,0.0,22.7068751927759,600,LaLiga,Team_20
Everton,Player_Eve_3,Forward,Optimal,60,151,76.9940337147235,58.1567702776707,75.2117894021615,218.792038081532,0.13078866775235,2513,0,0,11.3365058141052,Zone 1 (Rest),56.375433566929104,0.0,52.169119487063,601,LaLiga,Team_1
Liverpool,Player_Liv_14,Midfielder,Optimal,57,172,97.2302930241426,57.1682550368602,72.8698208212506,275.08710677915,0.401817149633873,2872,0,0,13.7772888617629,Zone 1 (Rest),51.916604463601,0.0,59.5825253473267,602,LaLiga,Team_2
Brighton & Hove Albion,Player_Bri_4,Defender,Recovering,53,204,36.1464382245214,47.5566015630408,86.3874556485459,474.11568500920094,0.738796211381539,1500,2,11,7.7899036939132,Zone 1 (Rest),87.7131099154257,4.61684988912343,-1.96572065091349,603,LaLiga,Team_3
Sheffield United,Player_She_8,Defender,Optimal,56,177,76.8004401718265,41.5671952623308,84.9783531997839,280.416556498388,0.44656927341588,2176,0,0,19.5719696351923,Zone 1 (Rest),68.7754193134472,0.0,28.0182011981413,604,LaLiga,Team_4
Crystal Palace,Player_Cry_13,Forward,Optimal,52,162,62.323678083214,42.2302442464255,75.4758570813698,226.759267672797,0.434192090296878,2557,0,0,12.4188888355415,Zone 1 (Rest),97.6243698405724,0.0,4.27750153646116,605,LaLiga,Team_5
Sheffield United,Player_She_17,Midfielder,At Risk,75,198,63.2629970244546,41.7557647411632,65.1548838107298,403.61549960806894,0.713994678698314,1455,1,10,8.02419714681291,Zone 1 (Rest),55.3841257467672,2.16691228850827,25.0679979893185,606,LaLiga,Team_6
Tottenham Hotspur,Player_Tot_13,Midfielder,At Risk,81,198,77.2355009464722,44.9742854517526,78.5143495981209,441.35544337708893,0.66704190790095,1807,1,6,6.78366026520001,Zone 1 (Rest),52.2160776390231,1.33603237618437,35.3503579591928,607,LaLiga,Team_7
Crystal Palace,Player_Cry_19,Forward,At Risk,84,198,68.1992483810727,44.5125440054883,80.4933642858272,479.21502235891506,1.34719443903358,1006,1,4,5.73481354794105,Zone 1 (Rest),33.3276498523,1.27841280913768,40.0930012799298,608,LaLiga,Team_8
Nottingham Forest,Player_Not_20,Midfielder,Optimal,55,157,92.0673717276522,49.3903733069127,72.6796810136688,299.563783359481,0.104197456455978,2937,0,0,14.8127795121924,Zone 1 (Rest),64.9143562412484,0.0,48.7537508237685,609,LaLiga,Team_9
Bournemouth,Player_Bou_21,Defender,Optimal,57,160,93.8754889771581,36.4865875470304,80.2945124856181,259.42418273086,0.341260048049179,2655,0,0,10.0540492367267,Zone 1 (Rest),77.807338820499,0.0,32.8467110648059,610,LaLiga,Team_10
Luton Town,Player_Lut_24,Midfielder,Optimal,61,173,76.7654469776822,42.2659920879654,65.1573767318131,254.732468433949,0.16583970947983,2181,0,0,12.4974417922936,Zone 1 (Rest),67.6052280051673,0.0,29.7261335609713,612,LaLiga,Team_12
Newcastle United,Player_New_13,Forward,At Risk,72,209,71.1881415388592,58.8477403820447,86.2000998517154,332.352842270422,1.28627595675709,642,2,6,6.95521381529087,Zone 1 (Rest),15.4909224263728,1.61574137483444,54.8062007150866,613,LaLiga,Team_13
Nottingham Forest,Player_Not_3,Midfielder,Optimal,63,181,92.5373792929706,58.4850854920623,73.8200948950047,249.897111691377,0.22730481655429,2794,0,0,14.0202721688824,Zone 1 (Rest),51.884533205639904,0.0,54.7723378891674,614,LaLiga,Team_14
